Entity,Code,Day,cum_excess_per_million_proj_all_ages
France,FRA,2020-08-30,243.93898
France,FRA,2020-09-06,247.82236
France,FRA,2020-09-13,256.3304
France,FRA,2020-09-20,269.8571
France,FRA,2020-09-27,269.0103
France,FRA,2020-10-04,279.671
France,FRA,2020-10-11,285.85895
France,FRA,2020-10-18,299.2181
France,FRA,2020-10-25,333.92032
France,FRA,2020-11-01,382.69818
France,FRA,2020-11-08,445.1299
France,FRA,2020-11-15,505.15775
France,FRA,2020-11-22,555.9642
France,FRA,2020-11-29,600.2011
France,FRA,2020-12-06,640.0119
France,FRA,2020-12-13,674.87225
France,FRA,2020-12-20,698.2376
France,FRA,2020-12-27,712.01245
France,FRA,2021-01-03,733.9491
France,FRA,2021-01-10,746.9784
France,FRA,2021-01-17,757.5593
France,FRA,2021-01-24,781.56
France,FRA,2021-01-31,802.06165
France,FRA,2021-02-07,817.14886
France,FRA,2021-02-14,826.13983
France,FRA,2021-02-21,837.24756
France,FRA,2021-02-28,837.8333
France,FRA,2021-03-07,832.4344
France,FRA,2021-03-14,829.1058
France,FRA,2021-03-21,837.4428
France,FRA,2021-03-28,847.4348
France,FRA,2021-04-04,866.1296
France,FRA,2021-04-11,885.1994
France,FRA,2021-04-18,908.7724
France,FRA,2021-04-25,936.7122
France,FRA,2021-05-02,959.01764
France,FRA,2021-05-09,979.71765
France,FRA,2021-05-16,987.0722
France,FRA,2021-05-23,992.0248
France,FRA,2021-05-30,994.0982
France,FRA,2021-06-06,996.6117
France,FRA,2021-06-13,997.83905
France,FRA,2021-06-20,1003.6439
France,FRA,2021-06-27,989.78094
France,FRA,2021-07-04,979.8261
France,FRA,2021-07-11,969.86505
France,FRA,2021-07-18,965.5447
France,FRA,2021-07-25,975.86835
France,FRA,2021-08-01,973.5005
France,FRA,2021-08-08,973.4571
France,FRA,2021-08-15,987.9183
France,FRA,2021-08-22,1000.4362
France,FRA,2021-08-29,1004.1367
France,FRA,2021-09-05,1016.5121
France,FRA,2021-09-12,1036.0901
France,FRA,2021-09-19,1039.2297
France,FRA,2021-09-26,1037.8071
France,FRA,2021-10-03,1042.3538
France,FRA,2021-10-10,1044.5759
France,FRA,2021-10-17,1052.82
France,FRA,2021-10-24,1061.8296
France,FRA,2021-10-31,1072.7638
France,FRA,2021-11-07,1074.58
France,FRA,2021-11-14,1081.6245
France,FRA,2021-11-21,1090.4203
France,FRA,2021-11-28,1106.5519
France,FRA,2021-12-05,1130.8718
France,FRA,2021-12-12,1160.6403
France,FRA,2021-12-19,1184.703
France,FRA,2021-12-26,1214.1863
France,FRA,2022-01-02,1239.1085
France,FRA,2022-01-09,1248.9141
France,FRA,2022-01-16,1256.5533
France,FRA,2022-01-23,1268.3704
France,FRA,2022-01-30,1291.904
France,FRA,2022-02-06,1315.9113
France,FRA,2022-02-13,1325.6456
France,FRA,2022-02-20,1328.7511
France,FRA,2022-02-27,1318.9053
France,FRA,2022-03-06,1309.2886
France,FRA,2022-03-13,1300.9653
France,FRA,2022-03-20,1298.7975
France,FRA,2022-03-27,1301.7793
France,FRA,2022-04-03,1312.8165
France,FRA,2022-04-10,1331.6864
France,FRA,2022-04-17,1355.873
France,FRA,2022-04-24,1374.4242
France,FRA,2022-05-01,1385.446
France,FRA,2022-05-08,1397.6035
France,FRA,2022-05-15,1403.847
France,FRA,2022-05-22,1408.0636
France,FRA,2022-05-29,1398.2333
France,FRA,2022-06-05,1402.9388
France,FRA,2022-06-12,1401.1609
France,FRA,2022-06-19,1413.1915
France,FRA,2022-06-26,1415.4089
France,FRA,2022-07-03,1409.2582
France,FRA,2022-07-10,1413.0662
France,FRA,2022-07-17,1441.0283
France,FRA,2022-07-24,1473.8956
France,FRA,2022-07-31,1485.4249
France,FRA,2022-08-07,1505.1396
France,FRA,2022-08-14,1525.8447
France,FRA,2022-08-21,1538.5748
France,FRA,2022-08-28,1544.2489
France,FRA,2022-09-04,1549.1772
France,FRA,2022-09-11,1553.2515
France,FRA,2022-09-18,1553.878
France,FRA,2022-09-25,1560.5023
France,FRA,2022-10-02,1575.408
France,FRA,2022-10-09,1592.0465
France,FRA,2022-10-16,1604.1453
France,FRA,2022-10-23,1620.7375
France,FRA,2022-10-30,1627.4762
France,FRA,2022-11-06,1628.0967
France,FRA,2022-11-13,1633.4274
France,FRA,2022-11-20,1649.4037
France,FRA,2022-11-27,1666.7789
France,FRA,2022-12-04,1686.2802
France,FRA,2022-12-11,1725.3801
France,FRA,2022-12-18,1775.4323
France,FRA,2022-12-25,1838.9587
France,FRA,2023-01-01,1887.7123
France,FRA,2023-01-08,1910.0667
France,FRA,2023-01-15,1909.8597
France,FRA,2023-01-22,1905.6996
France,FRA,2023-01-29,1900.1063
France,FRA,2023-02-05,1889.9823
France,FRA,2023-02-12,1876.5782
France,FRA,2023-02-19,1862.3186
France,FRA,2023-02-26,1847.3796
France,FRA,2023-03-05,1831.5419
France,FRA,2023-03-12,1823.6354
France,FRA,2023-03-19,1818.8605
France,FRA,2023-03-26,1809.28
France,FRA,2023-04-02,1799.7087
France,FRA,2023-04-09,1794.619
France,FRA,2023-04-16,1794.1248
France,FRA,2023-04-23,1798.6
France,FRA,2023-04-30,1803.344
France,FRA,2023-05-07,1804.5577
France,FRA,2023-05-14,1800.4408
France,FRA,2023-05-21,1799.1498
France,FRA,2023-05-28,1804.147
France,FRA,2023-06-04,1809.907
France,FRA,2023-06-11,1817.69
France,FRA,2023-06-18,1821.2633
France,FRA,2023-06-25,1817.8691
France,FRA,2023-07-02,1805.5831
France,FRA,2023-07-09,1794.4028
France,FRA,2023-07-16,1792.1482
France,FRA,2023-07-23,1783.068
France,FRA,2023-07-30,1775.6865
France,FRA,2023-08-06,1766.8844
France,FRA,2023-08-13,1769.9419
France,FRA,2023-08-20,1777.9658
France,FRA,2023-08-27,1787.5957
France,FRA,2023-09-03,1789.9183
France,FRA,2023-09-10,1802.229
France,FRA,2023-09-17,1803.3162
France,FRA,2023-09-24,1795.6412
France,FRA,2023-10-01,1795.876
France,FRA,2023-10-08,1794.4584
France,FRA,2023-10-15,1792.9265
France,FRA,2023-10-22,1798.4271
France,FRA,2023-10-29,1810.2004
France,FRA,2023-11-05,1819.0334
France,FRA,2023-11-12,1826.1741
France,FRA,2023-11-19,1832.558
France,FRA,2023-11-26,1838.84
France,FRA,2023-12-03,1853.2972
France,FRA,2023-12-10,1877.2607
France,FRA,2023-12-17,1893.9634
France,FRA,2023-12-24,1907.5743
France,FRA,2023-12-31,1920.2988
French Guiana,GUF,2020-01-05,-3.436686
French Guiana,GUF,2020-01-12,-30.242834
French Guiana,GUF,2020-01-19,-49.488277
French Guiana,GUF,2020-01-26,-54.986977
French Guiana,GUF,2020-02-02,-57.04899
French Guiana,GUF,2020-02-09,-85.917145
French Guiana,GUF,2020-02-16,-103.10058
French Guiana,GUF,2020-02-23,-105.84992
French Guiana,GUF,2020-03-01,-120.971344
French Guiana,GUF,2020-03-08,-126.47004
French Guiana,GUF,2020-03-15,-103.10058
French Guiana,GUF,2020-03-22,-129.21939
French Guiana,GUF,2020-03-29,-111.348625
French Guiana,GUF,2020-04-05,-145.02814
French Guiana,GUF,2020-04-12,-176.64566
French Guiana,GUF,2020-04-19,-234.38197
French Guiana,GUF,2020-04-26,-252.25275
French Guiana,GUF,2020-05-03,-292.80563
French Guiana,GUF,2020-05-10,-303.80304
French Guiana,GUF,2020-05-17,-305.1777
French Guiana,GUF,2020-05-24,-335.42053
French Guiana,GUF,2020-05-31,-359.47736
French Guiana,GUF,2020-06-07,-353.97864
French Guiana,GUF,2020-06-14,-355.35333
French Guiana,GUF,2020-06-21,-308.61438
French Guiana,GUF,2020-06-28,-290.74362
French Guiana,GUF,2020-07-05,-278.37155
French Guiana,GUF,2020-07-12,-261.87546
French Guiana,GUF,2020-07-19,-230.25795
French Guiana,GUF,2020-07-26,-224.07191
French Guiana,GUF,2020-08-02,-225.44658
French Guiana,GUF,2020-08-09,-229.57062
French Guiana,GUF,2020-08-16,-252.25275
French Guiana,GUF,2020-08-23,-235.75665
French Guiana,GUF,2020-08-30,-219.26056
French Guiana,GUF,2020-09-06,-224.07191
French Guiana,GUF,2020-09-13,-260.5008
French Guiana,GUF,2020-09-20,-252.25275
French Guiana,GUF,2020-09-27,-259.81345
French Guiana,GUF,2020-10-04,-259.12613
French Guiana,GUF,2020-10-11,-248.81606
French Guiana,GUF,2020-10-18,-228.19594
French Guiana,GUF,2020-10-25,-235.75665
French Guiana,GUF,2020-11-01,-204.13914
French Guiana,GUF,2020-11-08,-211.69986
French Guiana,GUF,2020-11-15,-250.19073
French Guiana,GUF,2020-11-22,-233.00731
French Guiana,GUF,2020-11-29,-231.63264
French Guiana,GUF,2020-12-06,-222.69725
French Guiana,GUF,2020-12-13,-243.31737
French Guiana,GUF,2020-12-20,-258.43878
French Guiana,GUF,2020-12-27,-250.87807
French Guiana,GUF,2021-01-03,-254.82246
French Guiana,GUF,2021-01-10,-260.87366
French Guiana,GUF,2021-01-17,-246.08185
French Guiana,GUF,2021-01-24,-264.2354
French Guiana,GUF,2021-01-31,-268.9419
French Guiana,GUF,2021-02-07,-260.2013
French Guiana,GUF,2021-02-14,-257.51187
French Guiana,GUF,2021-02-21,-256.8395
French Guiana,GUF,2021-02-28,-245.40948
French Guiana,GUF,2021-03-07,-249.44362
French Guiana,GUF,2021-03-14,-230.61769
French Guiana,GUF,2021-03-21,-190.2764
French Guiana,GUF,2021-03-28,-158.00337
French Guiana,GUF,2021-04-04,-133.12624
French Guiana,GUF,2021-04-11,-141.86685
French Guiana,GUF,2021-04-18,-168.76105
French Guiana,GUF,2021-04-25,-190.94876
French Guiana,GUF,2021-05-02,-221.20473
French Guiana,GUF,2021-05-09,-226.58356
French Guiana,GUF,2021-05-16,-229.94534
French Guiana,GUF,2021-05-23,-207.08528
French Guiana,GUF,2021-05-30,-202.3788
French Guiana,GUF,2021-06-06,-188.25934
French Guiana,GUF,2021-06-13,-151.95218
French Guiana,GUF,2021-06-20,-105.55971
French Guiana,GUF,2021-06-27,-52.44368
French Guiana,GUF,2021-07-04,-51.098972
French Guiana,GUF,2021-07-11,-8.068269
French Guiana,GUF,2021-07-18,32.273018
French Guiana,GUF,2021-07-25,53.788372
French Guiana,GUF,2021-08-01,87.40611
French Guiana,GUF,2021-08-08,133.79858
French Guiana,GUF,2021-08-15,143.88391
French Guiana,GUF,2021-08-22,186.24226
French Guiana,GUF,2021-08-29,253.47774
French Guiana,GUF,2021-09-05,293.81903
French Guiana,GUF,2021-09-12,326.7644
French Guiana,GUF,2021-09-19,382.56985
French Guiana,GUF,2021-09-26,461.9077
French Guiana,GUF,2021-10-03,532.505
French Guiana,GUF,2021-10-10,580.91455
French Guiana,GUF,2021-10-17,618.5664
French Guiana,GUF,2021-10-24,646.13293
French Guiana,GUF,2021-10-31,696.5596
French Guiana,GUF,2021-11-07,734.8838
French Guiana,GUF,2021-11-14,755.05444
French Guiana,GUF,2021-11-21,741.6073
French Guiana,GUF,2021-11-28,752.365
French Guiana,GUF,2021-12-05,727.48785
French Guiana,GUF,2021-12-12,736.9008
French Guiana,GUF,2021-12-19,720.76434
French Guiana,GUF,2021-12-26,723.45374
French Guiana,GUF,2022-01-02,721.02124
French Guiana,GUF,2022-01-09,732.1846
French Guiana,GUF,2022-01-16,750.5713
French Guiana,GUF,2022-01-23,799.16473
French Guiana,GUF,2022-01-30,837.9081
French Guiana,GUF,2022-02-06,847.10144
French Guiana,GUF,2022-02-13,850.38477
French Guiana,GUF,2022-02-20,871.39813
French Guiana,GUF,2022-02-27,876.6515
French Guiana,GUF,2022-03-06,886.5015
French Guiana,GUF,2022-03-13,889.1282
French Guiana,GUF,2022-03-20,902.9182
French Guiana,GUF,2022-03-27,869.42816
French Guiana,GUF,2022-04-03,854.98145
French Guiana,GUF,2022-04-10,837.2514
French Guiana,GUF,2022-04-17,860.8915
French Guiana,GUF,2022-04-24,846.44476
French Guiana,GUF,2022-05-01,833.9681
French Guiana,GUF,2022-05-08,832.6548
French Guiana,GUF,2022-05-15,836.5948
French Guiana,GUF,2022-05-22,843.16144
French Guiana,GUF,2022-05-29,828.7148
French Guiana,GUF,2022-06-05,816.8947
French Guiana,GUF,2022-06-12,810.32806
French Guiana,GUF,2022-06-19,830.0281
French Guiana,GUF,2022-06-26,830.0281
French Guiana,GUF,2022-07-03,841.84814
French Guiana,GUF,2022-07-10,851.6981
French Guiana,GUF,2022-07-17,829.37146
French Guiana,GUF,2022-07-24,814.92474
French Guiana,GUF,2022-07-31,822.1481
French Guiana,GUF,2022-08-07,812.2981
French Guiana,GUF,2022-08-14,832.6548
French Guiana,GUF,2022-08-21,835.28143
French Guiana,GUF,2022-08-28,839.22144
French Guiana,GUF,2022-09-04,843.16144
French Guiana,GUF,2022-09-11,833.31146
French Guiana,GUF,2022-09-18,829.37146
French Guiana,GUF,2022-09-25,835.28143
French Guiana,GUF,2022-10-02,835.9381
French Guiana,GUF,2022-10-09,834.62476
French Guiana,GUF,2022-10-16,858.9215
French Guiana,GUF,2022-10-23,866.8015
French Guiana,GUF,2022-10-30,834.62476
French Guiana,GUF,2022-11-06,820.1781
French Guiana,GUF,2022-11-13,801.1347
French Guiana,GUF,2022-11-20,795.22473
French Guiana,GUF,2022-11-27,819.5214
French Guiana,GUF,2022-12-04,835.28143
French Guiana,GUF,2022-12-11,812.2981
French Guiana,GUF,2022-12-18,810.32806
French Guiana,GUF,2022-12-25,820.1781
French Guiana,GUF,2023-01-01,853.40576
French Guiana,GUF,2023-01-08,836.107
French Guiana,GUF,2023-01-15,838.6698
French Guiana,GUF,2023-01-22,835.4663
French Guiana,GUF,2023-01-29,825.8559
French Guiana,GUF,2023-02-05,825.8559
French Guiana,GUF,2023-02-12,852.1244
French Guiana,GUF,2023-02-19,876.4708
French Guiana,GUF,2023-02-26,911.06836
French Guiana,GUF,2023-03-05,921.31946
French Guiana,GUF,2023-03-12,908.50555
French Guiana,GUF,2023-03-19,909.7869
French Guiana,GUF,2023-03-26,890.5661
French Guiana,GUF,2023-04-02,902.7393
French Guiana,GUF,2023-04-09,898.89514
French Guiana,GUF,2023-04-16,884.1591
French Guiana,GUF,2023-04-23,870.7045
French Guiana,GUF,2023-04-30,852.7651
French Guiana,GUF,2023-05-07,852.1244
French Guiana,GUF,2023-05-14,824.57446
French Guiana,GUF,2023-05-21,838.0291
French Guiana,GUF,2023-05-28,827.77795
French Guiana,GUF,2023-06-04,855.3279
French Guiana,GUF,2023-06-11,871.9859
French Guiana,GUF,2023-06-18,904.6614
French Guiana,GUF,2023-06-25,914.9125
French Guiana,GUF,2023-07-02,882.23706
French Guiana,GUF,2023-07-09,876.4708
French Guiana,GUF,2023-07-16,880.9557
French Guiana,GUF,2023-07-23,873.908
French Guiana,GUF,2023-07-30,894.4103
French Guiana,GUF,2023-08-06,895.05096
French Guiana,GUF,2023-08-13,880.31494
French Guiana,GUF,2023-08-20,864.2976
French Guiana,GUF,2023-08-27,875.1894
French Guiana,GUF,2023-09-03,892.48816
